State, Candidate Number, Money (R$ Reais), Votes
RJ , 2562 , 12354.30 , 1323
RJ , 2566 , 1680.00 , 656
RJ , 1732 , 700.00 , 0
RJ , 2790 , 2000.00 , 344
RJ , 1032 , 1440.00 , 382
RJ , 1033 , 295059.00 , 101686
RJ , 1030 , 0.00 , 491
RJ , 1036 , 9466.90 , 1245
RJ , 1037 , 44542.69 , 1302
RJ , 2001 , 5814.69 , 1873
RJ , 1212 , 255561.55 , 10039
RJ , 1213 , 5000.00 , 4115
RJ , 1359 , 11710.90 , 1999
RJ , 1211 , 6210.00 , 776
RJ , 1216 , 3602.50 , 624
RJ , 1217 , 372050.50 , 0
RJ , 1214 , 5012.50 , 0
RJ , 1215 , 10177.50 , 373
RJ , 5021 , 2750.00 , 0
RJ , 5020 , 38809.50 , 49831
RJ , 5023 , 2250.00 , 760
RJ , 1350 , 39542.00 , 6773
RJ , 5025 , 2480.00 , 1399
RJ , 5024 , 1880.00 , 451
RJ , 7799 , 0.00 , 0
RJ , 2588 , 11715.00 , 3822
RJ , 7755 , 6765.00 , 0
RJ , 2791 , 5086.50 , 1452
RJ , 4444 , 48820.00 , 4164
RJ , 4445 , 717.50 , 377
RJ , 4446 , 600.00 , 0
RJ , 2014 , 1153890.60 , 14358
RJ , 4370 , 0.00 , 92
RJ , 4377 , 4083.00 , 931
RJ , 4375 , 1718.00 , 459
RJ , 1051 , 0.00 , 0
RJ , 2016 , 7313.19 , 584
RJ , 2899 , 0.00 , 1348
RJ , 2898 , 700.00 , 0
RJ , 4528 , 0.00 , 143
RJ , 4527 , 1352.50 , 387
RJ , 4526 , 602.50 , 387
RJ , 4525 , 1352.50 , 331
RJ , 4522 , 2162.50 , 1490
RJ , 4521 , 400.00 , 1023
RJ , 4520 , 1352.50 , 429
RJ , 1456 , 619060.00 , 48874
RJ , 1100 , 4103.00 , 612
RJ , 7072 , 0.00 , 57
RJ , 1515 , 3488083.00 , 162403
RJ , 2516 , 13428.03 , 1011
RJ , 2100 , 2400.00 , 1418
RJ , 2510 , 21118.04 , 614
RJ , 2511 , 1037.70 , 0
RJ , 1108 , 1448.00 , 49
RJ , 2513 , 13157.50 , 1818
RJ , 5115 , 145355.22 , 10046
RJ , 2735 , 31077.50 , 7984
RJ , 5117 , 0.00 , 201
RJ , 2737 , 61271.40 , 10994
RJ , 5111 , 39519.17 , 9993
RJ , 5110 , 57876.80 , 17813
RJ , 5113 , 2419.91 , 769
RJ , 2733 , 4828.90 , 778
RJ , 4088 , 9642.00 , 3167
RJ , 2739 , 9991.50 , 1335
RJ , 5058 , 2500.00 , 1034
RJ , 4424 , 0.00 , 52
RJ , 1090 , 3465.00 , 2149
RJ , 5056 , 1862.00 , 833
RJ , 4425 , 0.00 , 860
RJ , 5050 , 180242.86 , 195964
RJ , 5051 , 11348.40 , 0
RJ , 6555 , 99971.93 , 9881
RJ , 1977 , 7332.50 , 2304
RJ , 1092 , 600.00 , 13
RJ , 4339 , 1718.00 , 282
RJ , 7777 , 17774.25 , 7964
RJ , 2740 , 0.00 , 0
RJ , 2742 , 1837.50 , 0
RJ , 7773 , 36087.50 , 2145
RJ , 3181 , 3682.00 , 144
RJ , 7771 , 2542.50 , 637
RJ , 1024 , 973.06 , 214
RJ , 1245 , 34410.44 , 4158
RJ , 4599 , 400.00 , 315
RJ , 3188 , 47645.00 , 2260
RJ , 3189 , 0.00 , 0
RJ , 7779 , 55325.00 , 4809
RJ , 7778 , 42055.20 , 4080
RJ , 7700 , 1087.50 , 0
RJ , 1339 , 1442.00 , 103
RJ , 1915 , 0.00 , 0
RJ , 4332 , 1768.00 , 112
RJ , 1246 , 17767.40 , 1064
RJ , 4333 , 26975.13 , 1771
RJ , 9040 , 68172.85 , 9525
RJ , 4018 , 1340.00 , 800
RJ , 2112 , 1300.00 , 0
RJ , 3134 , 346.50 , 365
RJ , 4013 , 3544.45 , 740
RJ , 1600 , 4753.44 , 992
RJ , 4011 , 1394.00 , 790
RJ , 4010 , 5756.00 , 1511
RJ , 4016 , 1520.00 , 3135
RJ , 4015 , 11772.24 , 1042
RJ , 4014 , 580.00 , 0
RJ , 3104 , 8272.50 , 3776
RJ , 5026 , 0.00 , 175
RJ , 1017 , 1540.00 , 573
RJ , 3105 , 5247.50 , 4823
RJ , 3131 , 39486.40 , 8556
RJ , 7081 , 0.00 , 331
RJ , 1788 , 700.00 , 0
RJ , 1789 , 11829.90 , 1948
RJ , 3107 , 927.50 , 0
RJ , 3133 , 24702.30 , 2959
RJ , 4516 , 1555.00 , 528
RJ , 2844 , 1474.00 , 1138
RJ , 1784 , 0.00 , 350
RJ , 2843 , 0.00 , 280
RJ , 1787 , 12815.00 , 11202
RJ , 3322 , 16972.50 , 1474
RJ , 5507 , 17222.00 , 4353
RJ , 3103 , 6888.00 , 0
RJ , 5148 , 337.50 , 62
RJ , 2323 , 807291.99 , 24330
RJ , 1774 , 718.40 , 0
RJ , 1777 , 0.00 , 6283
RJ , 2325 , 3840.60 , 627
RJ , 2324 , 14639.70 , 1173
RJ , 1077 , 23420.90 , 6310
RJ , 7050 , 0.00 , 387
RJ , 7051 , 0.00 , 0
RJ , 7056 , 1700.00 , 303
RJ , 1113 , 4939.00 , 1186
RJ , 1070 , 1140.00 , 743
RJ , 1444 , 12211.48 , 3486
RJ , 5149 , 0.00 , 695
RJ , 1095 , 840.00 , 141
RJ , 1097 , 0.00 , 441
RJ , 1159 , 6858.00 , 530
RJ , 1158 , 3473.00 , 546
RJ , 4338 , 135.00 , 106
RJ , 1093 , 1460.00 , 1874
RJ , 4337 , 510.00 , 699
RJ , 4334 , 1448.00 , 519
RJ , 1098 , 13600.00 , 1355
RJ , 1099 , 1890.00 , 2202
RJ , 4331 , 2693.00 , 387
RJ , 4562 , 400.00 , 1922
RJ , 3137 , 6927.50 , 313
RJ , 3136 , 8710.50 , 200
RJ , 4567 , 31155.00 , 2924
RJ , 3130 , 0.00 , 1394
RJ , 4565 , 400.00 , 686
RJ , 3132 , 2357.50 , 410
RJ , 4569 , 400.00 , 1458
RJ , 3644 , 1155.00 , 193
RJ , 3139 , 0.00 , 436
RJ , 2550 , 0.00 , 0
RJ , 1550 , 721246.78 , 47188
RJ , 1563 , 0.00 , 855
RJ , 1555 , 153927.02 , 20244
RJ , 2555 , 11700.16 , 2885
RJ , 2558 , 5546.86 , 522
RJ , 1559 , 8864.20 , 2430
RJ , 2258 , 202848.84 , 13160
RJ , 2257 , 6760.10 , 3371
RJ , 1411 , 5302.50 , 900
RJ , 2255 , 203725.00 , 29557
RJ , 1567 , 110110.01 , 0
RJ , 1414 , 5365619.12 , 81817
RJ , 1415 , 1544033.09 , 34550
RJ , 2251 , 700.00 , 0
RJ , 2399 , 17371.30 , 540
RJ , 5010 , 1614.20 , 974
RJ , 5158 , 2640.00 , 1371
RJ , 1320 , 12013.40 , 2330
RJ , 1321 , 13721.15 , 4044
RJ , 5014 , 2404.65 , 1167
RJ , 5015 , 1500.00 , 1262
RJ , 5016 , 22120.64 , 175
RJ , 5161 , 3045.00 , 533
RJ , 2770 , 5279.00 , 351
RJ , 5150 , 56491.98 , 6493
RJ , 1328 , 1442.00 , 200
RJ , 5152 , 12459.50 , 1264
RJ , 5155 , 27060.28 , 1780
RJ , 2775 , 0.00 , 34
RJ , 2776 , 1224.00 , 0
RJ , 2777 , 12084.19 , 0
RJ , 7791 , 1087.50 , 254
RJ , 7790 , 2350.80 , 434
RJ , 7024 , 190.00 , 0
RJ , 2212 , 0.00 , 12060
RJ , 2787 , 1000.00 , 0
RJ , 3165 , 7977.50 , 377
RJ , 2781 , 29540.41 , 3415
RJ , 5569 , 0.00 , 182
RJ , 4416 , 3137.50 , 163
RJ , 5566 , 2827801.02 , 91523
RJ , 5567 , 73997.50 , 25872
RJ , 2789 , 58413.91 , 16807
RJ , 2788 , 3584.00 , 1492
RJ , 4410 , 0.00 , 894
RJ , 1256 , 700.00 , 0
RJ , 1257 , 7736.50 , 418
RJ , 1526 , 19170.02 , 611
RJ , 1527 , 0.00 , 1012
RJ , 1520 , 361351.48 , 19828
RJ , 1250 , 9377.50 , 307
RJ , 1523 , 675942.97 , 31281
RJ , 7733 , 2674784.09 , 58117
RJ , 7732 , 1387.50 , 210
RJ , 1395 , 210.00 , 396
RJ , 1394 , 0.00 , 6673
RJ , 1392 , 1400.00 , 0
RJ , 1258 , 10687.50 , 630
RJ , 7096 , 0.00 , 0
RJ , 2773 , 0.00 , 54
RJ , 2201 , 16311.50 , 1940
RJ , 2202 , 296914.53 , 24003
RJ , 1035 , 4730.00 , 1109
RJ , 5128 , 2325.00 , 1095
RJ , 5129 , 1155.00 , 347
RJ , 2256 , 131478.70 , 15944
RJ , 5126 , 0.00 , 27
RJ , 5127 , 2437.50 , 179
RJ , 5121 , 9852.50 , 2584
RJ , 5122 , 3440.00 , 958
RJ , 5088 , 0.00 , 936
RJ , 2206 , 5500.00 , 318
RJ , 5081 , 2470.36 , 806
RJ , 5080 , 6523.00 , 708
RJ , 3655 , 0.00 , 1030
RJ , 2310 , 14792.50 , 369
RJ , 2252 , 0.00 , 1002
RJ , 7087 , 0.00 , 18
RJ , 2209 , 700.00 , 0
RJ , 2250 , 0.00 , 1206
RJ , 2345 , 850.00 , 0
RJ , 2929 , 967.43 , 929
RJ , 2778 , 0.00 , 305
RJ , 5011 , 22120.64 , 550
RJ , 1570 , 0.00 , 430
RJ , 5012 , 6135.00 , 4329
RJ , 5013 , 3445.02 , 1980
RJ , 7018 , 0.00 , 1030
RJ , 7019 , 0.00 , 0
RJ , 7016 , 0.00 , 111
RJ , 7017 , 0.00 , 90
RJ , 7099 , 18.40 , 519
RJ , 7012 , 0.00 , 0
RJ , 7013 , 2000.00 , 0
RJ , 7010 , 2700.00 , 1741
RJ , 7011 , 55350.00 , 9192
RJ , 1738 , 1652.50 , 221
RJ , 4060 , 7486.60 , 435
RJ , 1731 , 1448.00 , 215
RJ , 4068 , 675.50 , 675
RJ , 4069 , 1211.50 , 258
RJ , 1737 , 11785.00 , 1246
RJ , 5151 , 262585.44 , 17226
RJ , 7058 , 0.00 , 319
RJ , 1238 , 0.00 , 338
RJ , 5454 , 181112.28 , 0
RJ , 3603 , 0.00 , 53
RJ , 3602 , 1357.50 , 101
RJ , 2816 , 5399.50 , 1824
RJ , 2811 , 39648.00 , 12471
RJ , 2810 , 35111.01 , 1039
RJ , 2812 , 51392.30 , 11566
RJ , 2332 , 13254.50 , 688
RJ , 5154 , 0.00 , 1799
RJ , 3179 , 7130.00 , 220
RJ , 1597 , 14715.00 , 155
RJ , 1596 , 131797.00 , 22536
RJ , 1593 , 13374.19 , 244
RJ , 3171 , 6000.00 , 30
RJ , 3170 , 15061.00 , 1645
RJ , 3173 , 0.00 , 0
RJ , 4044 , 44631.01 , 6917
RJ , 3175 , 0.00 , 396
RJ , 3177 , 1490.50 , 818
RJ , 3176 , 11878.60 , 449
RJ , 1025 , 4165.00 , 143
RJ , 7080 , 0.00 , 228
RJ , 2211 , 817772.46 , 44440
RJ , 7082 , 0.00 , 98
RJ , 1021 , 0.00 , 2227
RJ , 2216 , 0.00 , 7795
RJ , 2215 , 8865.41 , 1197
RJ , 2214 , 0.00 , 826
RJ , 3377 , 39435.80 , 3030
RJ , 7088 , 0.00 , 1215
RJ , 2219 , 700.00 , 445
RJ , 7068 , 0.00 , 115
RJ , 1028 , 9996.75 , 658
RJ , 2358 , 3795.00 , 1214
RJ , 1748 , 24111.40 , 6444
RJ , 5456 , 1129.17 , 2024
RJ , 1744 , 40000.00 , 8975
RJ , 1746 , 1063314.88 , 23412
RJ , 2351 , 16202.50 , 1098
RJ , 1740 , 700.00 , 0
RJ , 1049 , 600.00 , 15
RJ , 2587 , 2924382.05 , 53167
RJ , 7064 , 0.00 , 105
RJ , 9012 , 10709.30 , 4003
RJ , 4363 , 0.00 , 142
RJ , 7063 , 6300.00 , 1117
RJ , 1207 , 19413.85 , 347
RJ , 1201 , 54815.00 , 7609
RJ , 1200 , 831667.52 , 47370
RJ , 1203 , 7835.00 , 456
RJ , 1202 , 1410.00 , 393
RJ , 5522 , 1009268.05 , 105517
RJ , 5524 , 952.50 , 105
RJ , 4456 , 9330.00 , 1255
RJ , 4455 , 0.00 , 1179
RJ , 4454 , 0.00 , 34
RJ , 4458 , 202.50 , 323
RJ , 3197 , 6000.00 , 0
RJ , 4518 , 400.00 , 83
RJ , 3108 , 1332.50 , 120
RJ , 3109 , 4891.50 , 3204
RJ , 4512 , 12105.00 , 1906
RJ , 4513 , 400.00 , 298
RJ , 2730 , 1224.00 , 0
RJ , 4511 , 1352.50 , 672
RJ , 3100 , 26078.00 , 5839
RJ , 4517 , 1352.50 , 462
RJ , 3102 , 24425.91 , 952
RJ , 4515 , 16355.73 , 1503
RJ , 1111 , 3218542.09 , 96796
RJ , 1569 , 26262.50 , 1269
RJ , 1445 , 390.00 , 2044
RJ , 1112 , 10758.00 , 4850
RJ , 1443 , 18000.00 , 5674
RJ , 1118 , 12218.00 , 486
RJ , 1322 , 1028711.78 , 37814
RJ , 1291 , 0.00 , 330
RJ , 1296 , 700.00 , 36
RJ , 1218 , 160882.50 , 0
RJ , 2501 , 585.00 , 0
RJ , 2500 , 1155.00 , 2913
RJ , 2727 , 615125.44 , 33221
RJ , 2726 , 8202.38 , 1539
RJ , 5022 , 500.00 , 1048
RJ , 2723 , 0.00 , 0
RJ , 3191 , 0.00 , 272
RJ , 2721 , 6411.50 , 267
RJ , 4099 , 0.00 , 500
RJ , 7745 , 0.00 , 295
RJ , 2729 , 57110.50 , 3133
RJ , 2728 , 0.00 , 2755
RJ , 1710 , 0.00 , 0
RJ , 1717 , 209131.10 , 27374
RJ , 5045 , 9609.80 , 0
RJ , 5044 , 22534.88 , 168
RJ , 5042 , 4568.96 , 355
RJ , 5040 , 3301.93 , 0
RJ , 4399 , 1768.00 , 471
RJ , 2835 , 10398.45 , 0
RJ , 4395 , 0.00 , 0
RJ , 2722 , 5616.50 , 0
RJ , 1366 , 3627.90 , 1124
RJ , 2000 , 5055.00 , 1408
RJ , 7741 , 126023.05 , 14786
RJ , 3193 , 148611.75 , 8681
RJ , 1363 , 1400.00 , 795
RJ , 7744 , 54667.80 , 5058
RJ , 3190 , 37129.99 , 8833
RJ , 1045 , 5095.00 , 0
RJ , 3198 , 6000.00 , 0
RJ , 4581 , 400.00 , 0
RJ , 4415 , 241765.91 , 26526
RJ , 3199 , 0.00 , 0
RJ , 1369 , 169180.70 , 14966
RN , 5177 , 9361.00 , 2797
RN , 5077 , 3308.00 , 2162
RN , 3615 , 0.00 , 96
RN , 2323 , 4637.75 , 2361
RN , 1111 , 770490.58 , 64445
RN , 1777 , 1000.00 , 0
RN , 1770 , 2176.00 , 3512
RN , 3122 , 18786.81 , 2987
RN , 3123 , 3767.44 , 186
RN , 5588 , 1469.00 , 110
RN , 2014 , 2258.30 , 4565
RN , 1314 , 0.00 , 891
RN , 1313 , 138675.78 , 11816
RN , 1311 , 297204.91 , 11858
RN , 1155 , 2350.00 , 0
RN , 2707 , 2000.00 , 0
RN , 4333 , 175787.06 , 5985
RN , 3333 , 708908.93 , 71555
RN , 3131 , 3789.04 , 395
RN , 3133 , 3002.04 , 20313
RN , 5511 , 38310.40 , 10715
RN , 5590 , 5874.00 , 4534
RN , 6565 , 26019.32 , 3120
RN , 6566 , 9978.60 , 2728
RN , 1666 , 2008.90 , 1361
RN , 1415 , 0.00 , 185
RN , 1661 , 1935.40 , 1294
RN , 5012 , 0.00 , 234
RN , 1122 , 62120.00 , 3517
RN , 9090 , 674739.68 , 176239
RN , 2777 , 0.00 , 4060
RN , 3678 , 940.00 , 846
RN , 1480 , 1886.50 , 236
RN , 2828 , 0.00 , 1191
RN , 3677 , 4600.00 , 294
RN , 1717 , 9265.00 , 1787
RN , 6510 , 3010.30 , 671
RN , 1719 , 400.00 , 1138
RN , 6513 , 1109.05 , 889
RN , 1010 , 330139.85 , 63371
RN , 1654 , 1772.90 , 1217
RN , 3666 , 250.00 , 173
RN , 5005 , 1856.08 , 533
RN , 1333 , 189436.30 , 17450
RN , 3155 , 2406.89 , 234
RN , 9000 , 3172.00 , 1512
RN , 4545 , 835689.52 , 81534
RN , 3610 , 4939.40 , 493
RN , 3611 , 0.00 , 100
RN , 1222 , 35000.00 , 645
RN , 1344 , 32538.40 , 4171
RN , 5033 , 1348.20 , 649
RN , 3699 , 0.00 , 0
RN , 1633 , 10969.00 , 1275
RN , 1033 , 3000.00 , 526
RN , 1212 , 536549.10 , 43363
RN , 1211 , 0.00 , 481
RN , 5155 , 600.00 , 0
RN , 5023 , 3068.78 , 537
RN , 1355 , 84558.94 , 34727
RN , 5555 , 1583454.92 , 166427
RN , 4444 , 189.90 , 2008
RN , 9025 , 4872.00 , 2323
RN , 1922 , 0.00 , 1604
RN , 1748 , 0.00 , 625
RN , 1515 , 918108.45 , 33130
RN , 3144 , 10992.45 , 0
RN , 1511 , 2537947.64 , 191064
RN , 2512 , 1972584.81 , 113722
RN , 5111 , 35700.00 , 5397
RN , 3636 , 30003.40 , 2186
RN , 5522 , 1474.00 , 155
RN , 5059 , 1000.00 , 0
RN , 5055 , 12204.48 , 1774
RN , 5050 , 3324.70 , 927
RN , 2345 , 1448.00 , 0
RN , 4000 , 2319.96 , 0
RN , 2222 , 770349.63 , 134588
RN , 7777 , 18050.00 , 21787
RN , 1112 , 148506.00 , 4909
RN , 3188 , 4292.08 , 160
RN , 1448 , 0.00 , 1747
RN , 2727 , 65410.06 , 7615
RN , 3622 , 0.00 , 30
RN , 4040 , 920021.60 , 51612
RN , 5044 , 3348.20 , 1063
RN , 3111 , 0.00 , 0
RN , 1366 , 58085.51 , 25767
RN , 1616 , 2972.90 , 6173
RN , 3199 , 3767.44 , 484
RO , 1322 , 54336.46 , 5581
RO , 4310 , 0.00 , 1994
RO , 5012 , 3601.20 , 1006
RO , 1321 , 403691.73 , 17889
RO , 1300 , 63944.00 , 6870
RO , 1301 , 0.00 , 547
RO , 1145 , 105515.75 , 1539
RO , 4321 , 46809.65 , 2238
RO , 2222 , 1038034.09 , 33737
RO , 1122 , 80606.64 , 1458
RO , 1123 , 383806.54 , 3262
RO , 9090 , 139230.00 , 19020
RO , 1125 , 45199.90 , 2720
RO , 1388 , 14730.00 , 1124
RO , 5111 , 1600.00 , 0
RO , 5151 , 4087.55 , 1000
RO , 4300 , 0.00 , 950
RO , 9010 , 234310.01 , 8405
RO , 1313 , 27021.10 , 4358
RO , 4555 , 10000.00 , 1002
RO , 4343 , 45866.12 , 3085
RO , 5051 , 17100.00 , 664
RO , 7011 , 1561.40 , 1389
RO , 2525 , 339067.85 , 8702
RO , 1111 , 38691.76 , 5280
RO , 4311 , 0.00 , 292
RO , 4040 , 44016.89 , 6700
RO , 2523 , 7100.00 , 884
RO , 5090 , 0.00 , 2501
RO , 5050 , 6070.02 , 974
RO , 1580 , 35478.62 , 3614
RO , 7077 , 0.00 , 173
RO , 7070 , 0.00 , 1495
RO , 6515 , 101435.62 , 8775
RO , 4351 , 0.00 , 18
RO , 1524 , 20241.11 , 593
RO , 3636 , 64329.06 , 1548
RO , 1500 , 365774.00 , 14271
RO , 1112 , 0.00 , 1313
RO , 1521 , 710886.60 , 24146
RO , 1522 , 170004.87 , 17861
RO , 5555 , 1098822.00 , 14802
RO , 1450 , 213271.56 , 17498
RO , 1010 , 37397.10 , 7752
RO , 1406 , 624005.82 , 42353
RO , 1234 , 395886.65 , 60780
RO , 1700 , 0.00 , 511
RO , 1590 , 354244.24 , 8297
RO , 6580 , 4947.83 , 145
RO , 2811 , 10167.83 , 232
RO , 1312 , 390757.38 , 24696
RO , 1233 , 51305.97 , 15900
RO , 1335 , 420284.88 , 16811
RO , 1337 , 18950.00 , 526
RO , 1644 , 1494.00 , 0
RO , 1133 , 43690.45 , 6103
RO , 4333 , 0.00 , 322
RO , 1333 , 359275.95 , 5474
RO , 7045 , 0.00 , 886
RO , 2233 , 115480.00 , 9315
RO , 3131 , 800.00 , 456
RO , 4500 , 52013.03 , 4906
RO , 9000 , 0.00 , 427
RO , 7000 , 5372.30 , 474
RO , 4545 , 892646.99 , 60324
RO , 4377 , 0.00 , 67
RO , 1609 , 4755.30 , 67
RO , 3333 , 339.90 , 810
RO , 4535 , 1600.00 , 0
RO , 1555 , 952009.97 , 40595
RO , 7022 , 0.00 , 285
RO , 1414 , 373259.44 , 20412
RO , 4420 , 5500.00 , 72
RO , 4522 , 34193.10 , 205
RO , 1212 , 19300.14 , 3956
RO , 7033 , 18.40 , 908
RO , 2020 , 348187.04 , 25204
RO , 2727 , 147713.72 , 9235
RO , 7745 , 827994.40 , 25691
RO , 1515 , 1795219.07 , 61419
RO , 1478 , 10000.00 , 3216
RO , 1511 , 2586062.83 , 19673
RO , 1510 , 117356.87 , 6712
RO , 1512 , 28553.21 , 4429
RR , 1234 , 198688.91 , 8834
RR , 1300 , 22508.00 , 25
RR , 1217 , 10686.82 , 380
RR , 4311 , 32480.35 , 2067
RR , 5151 , 344856.05 , 6513
RR , 9095 , 2290.04 , 115
RR , 9090 , 388864.45 , 6782
RR , 1345 , 25976.00 , 1936
RR , 1011 , 318597.23 , 20677
RR , 2777 , 175452.51 , 3358
RR , 5454 , 46291.53 , 485
RR , 3321 , 4250.40 , 26
RR , 1900 , 0.00 , 26
RR , 2345 , 0.00 , 199
RR , 2828 , 59718.41 , 4071
RR , 4456 , 448222.19 , 0
RR , 3607 , 16024.80 , 552
RR , 4345 , 10606.38 , 1330
RR , 4555 , 16230.38 , 920
RR , 5050 , 730.00 , 377
RR , 2822 , 5768.60 , 13
RR , 7011 , 11949.43 , 852
RR , 1199 , 1500.00 , 12
RR , 1111 , 83530.44 , 16942
RR , 4344 , 10182.70 , 164
RR , 4040 , 397617.64 , 7481
RR , 2325 , 2138.40 , 116
RR , 1616 , 1304.00 , 86
RR , 2888 , 10994.02 , 299
RR , 6513 , 26907.00 , 581
RR , 7070 , 15379.51 , 955
RR , 6515 , 16092.00 , 85
RR , 2220 , 149108.62 , 3903
RR , 6533 , 33759.20 , 0
RR , 7777 , 1698.70 , 100
RR , 4321 , 10980.35 , 164
RR , 1255 , 1200.00 , 625
RR , 4492 , 150.00 , 3
RR , 4491 , 8207.20 , 111
RR , 2323 , 2000.00 , 0
RR , 2014 , 137497.42 , 5281
RR , 1414 , 1600.00 , 636
RR , 2011 , 250.00 , 23
RR , 2010 , 250.00 , 23
RR , 1013 , 16643.63 , 6064
RR , 2727 , 7608.51 , 667
RR , 1213 , 10600.47 , 523
RR , 1313 , 158275.81 , 3874
RR , 1399 , 24608.00 , 24
RR , 1233 , 59538.77 , 1213
RR , 4333 , 11604.88 , 1054
RR , 1355 , 52946.36 , 4089
RR , 9091 , 9603.03 , 3218
RR , 5555 , 217533.60 , 5156
RR , 4310 , 2000.00 , 9
RR , 3131 , 85472.00 , 6733
RR , 1153 , 2000.00 , 122
RR , 5455 , 6792.00 , 456
RR , 3313 , 32012.91 , 2676
RR , 4545 , 769180.85 , 35555
RR , 4444 , 0.00 , 331
RR , 3333 , 201455.99 , 9048
RR , 1245 , 19855.36 , 0
RR , 3377 , 6050.40 , 22
RR , 1010 , 0.00 , 838
RR , 2233 , 796106.95 , 15492
RR , 6500 , 17649.83 , 195
RR , 4424 , 5880.00 , 180
RR , 2511 , 3498.33 , 451
RR , 1212 , 47981.40 , 5054
RR , 1107 , 2861.40 , 792
RR , 2000 , 15750.00 , 1885
RR , 2020 , 211494.79 , 6400
RR , 1100 , 1500.00 , 2
RR , 1101 , 1648.40 , 51
RR , 1515 , 2408351.07 , 15290
RR , 4520 , 7988.80 , 436
RR , 2255 , 6394.02 , 21
RR , 2370 , 68503.14 , 204
RR , 1510 , 10831.10 , 342
RR , 2355 , 5852.00 , 36
RS , 4300 , 300.00 , 561
RS , 2929 , 967.42 , 0
RS , 1269 , 0.00 , 293
RS , 1307 , 1978720.05 , 140868
RS , 1300 , 1164241.70 , 93926
RS , 1301 , 599857.53 , 109469
RS , 1144 , 2582562.87 , 162462
RS , 1145 , 42085.31 , 5187
RS , 2222 , 769700.00 , 55434
RS , 1267 , 48500.00 , 5573
RS , 1266 , 48579.80 , 2899
RS , 5043 , 1800.00 , 166
RS , 4025 , 4729.60 , 1388
RS , 4022 , 0.00 , 278
RS , 4020 , 213257.74 , 19206
RS , 4021 , 8449.95 , 374
RS , 4577 , 7150.00 , 86
RS , 5070 , 2141.90 , 486
RS , 4515 , 9092.56 , 1155
RS , 2099 , 0.00 , 101
RS , 5077 , 3595.01 , 276
RS , 5500 , 2000.00 , 885
RS , 5501 , 350794.96 , 158973
RS , 2323 , 59433.52 , 2329
RS , 1777 , 55400.00 , 7769
RS , 5101 , 800.00 , 0
RS , 6577 , 2958.87 , 311
RS , 1540 , 7783.25 , 511
RS , 2324 , 199.00 , 530
RS , 1303 , 1828.90 , 2424
RS , 4043 , 1200.03 , 437
RS , 6522 , 24389.43 , 2957
RS , 1370 , 1294194.03 , 127919
RS , 1373 , 834853.61 , 74511
RS , 1299 , 196510.31 , 33492
RS , 2806 , 2100.00 , 466
RS , 2015 , 0.00 , 296
RS , 2014 , 0.00 , 822
RS , 1466 , 41240.63 , 8915
RS , 2011 , 0.00 , 235
RS , 1314 , 2299898.43 , 133639
RS , 1313 , 1409232.85 , 128981
RS , 5060 , 1800.00 , 308
RS , 1155 , 880867.20 , 32877
RS , 5069 , 1800.00 , 0
RS , 4581 , 9150.00 , 1087
RS , 5033 , 1800.00 , 0
RS , 3333 , 36897.00 , 1997
RS , 4030 , 32920.73 , 3572
RS , 4033 , 52958.89 , 2437
RS , 1630 , 6356.86 , 461
RS , 4035 , 26280.00 , 1649
RS , 4566 , 40318.13 , 2126
RS , 3133 , 23520.00 , 837
RS , 1561 , 10134.00 , 588
RS , 6501 , 6355.62 , 908
RS , 1499 , 0.00 , 3819
RS , 5515 , 1335.00 , 717
RS , 1453 , 36994.18 , 17284
RS , 5152 , 0.00 , 85
RS , 2555 , 8490.22 , 1069
RS , 4012 , 502599.99 , 101243
RS , 6565 , 367817.46 , 106991
RS , 2315 , 3669.00 , 603
RS , 6560 , 1400.00 , 399
RS , 1529 , 63663.02 , 12510
RS , 5026 , 3832.85 , 663
RS , 1388 , 28042.85 , 2346
RS , 1444 , 14124.01 , 1335
RS , 2894 , 2490.00 , 295
RS , 1411 , 20304.00 , 4413
RS , 1412 , 287852.94 , 115155
RS , 1413 , 12545.41 , 1302
RS , 1414 , 1194194.56 , 130807
RS , 1415 , 108174.00 , 4048
RS , 5010 , 12800.00 , 2692
RS , 1323 , 6389.80 , 2187
RS , 1320 , 500996.14 , 100841
RS , 5013 , 4319.85 , 1290
RS , 5015 , 1982.40 , 724
RS , 2834 , 2000.00 , 298
RS , 1120 , 7553.01 , 2246
RS , 1122 , 2248300.01 , 102770
RS , 1123 , 212738.92 , 27929
RS , 9090 , 38213.05 , 10924
RS , 5001 , 4400.00 , 1270
RS , 4522 , 11143.40 , 1188
RS , 1265 , 5584.65 , 190
RS , 4090 , 5995.00 , 209
RS , 9010 , 0.00 , 228
RS , 2829 , 2881.50 , 410
RS , 3150 , 350.00 , 0
RS , 5088 , 2210.00 , 505
RS , 3148 , 0.00 , 222
RS , 5007 , 1800.00 , 356
RS , 4555 , 46659.88 , 2823
RS , 3677 , 2039.90 , 152
RS , 4550 , 219021.76 , 22839
RS , 5006 , 3225.00 , 728
RS , 4044 , 37428.20 , 2904
RS , 4045 , 6793.00 , 404
RS , 1187 , 15998.00 , 2282
RS , 4040 , 10472.97 , 2896
RS , 4041 , 91519.89 , 6998
RS , 4343 , 27443.01 , 10038
RS , 1107 , 34614.60 , 583
RS , 6510 , 588103.65 , 45247
RS , 2300 , 13390.00 , 2260
